Region,id,Date,Chla,DO,E_cond,NH4,NO2,NO3,O_sat,PO4,Salinity,Secchi_depth,SiO4,T,TN,TP,pH
Emilia-Romagna,604,2015-09-30,3.8843333333333336,188.88945408333333,38.34353333333333,1.58,1.15,59.52,98.46666666666665,0.36,27.882233333333332,1.0,48.11,19.069533333333336,71.6,1.77,8.277000000000001
Emilia-Romagna,604,2015-10-31,2.263666666666667,223.64837738333335,36.30376666666667,0.76,0.59,20.27,109.3,0.05,28.654233333333334,2.0,7.72,15.5244,48.72,0.63,8.356666666666667
Emilia-Romagna,604,2015-11-30,1.9693333333333334,228.78878153333335,32.554766666666666,1.41,0.5,21.98,107.2,0.0,26.315366666666666,3.6,10.47,14.139133333333334,56.23,0.54,8.408666666666667
Emilia-Romagna,604,2015-12-31,9.666666666666666,308.26106156666674,31.51193333333333,0.16,1.54,17.83,128.70000000000002,0.06,30.206933333333335,2.0,12.71,7.758066666666667,27.84,0.33,8.581333333333333
Emilia-Romagna,604,2016-01-31,0.3993333333333333,343.14646666666664,28.328500000000002,1.55,1.3,41.27,106.5,0.42,28.129666666666665,2.5,32.82,6.137433333333334,62.63,0.73,8.264666666666667
Emilia-Romagna,604,2016-02-29,7.418333333333333,332.83329333333336,31.245433333333335,0.17,0.76,16.27,108.3,0.02,30.089066666666668,3.5,9.23,7.570433333333334,56.52,0.67,8.390666666666666
Emilia-Romagna,604,2016-03-31,6.581666666666666,350.95947,35.46756666666667,0.17,1.01,28.24,124.73333333333333,0.00482330732447884,31.323933333333333,1.7,10.46,11.156133333333335,57.36,0.71,8.359
Emilia-Romagna,604,2016-04-30,3.839666666666666,320.9575566666667,38.2999,0.21,0.53,13.85,120.96666666666665,0.02,31.7803,2.5,0.81,13.821800000000001,40.05,0.37,8.461333333333334
Emilia-Romagna,604,2016-05-31,9.241999999999999,375.54430333333335,29.0865,0.04,1.29,35.955,146.79999999999998,0.02797398343504539,20.666166666666665,1.2,20.91,18.996466666666667,71.78,0.9949999999999999,8.559333333333333
Emilia-Romagna,604,2016-06-30,4.267666666666667,319.29079333333334,38.07256666666667,0.14,0.61,29.39,136.83333333333334,0.003154373453042526,25.748433333333335,1.8,24.67,22.2861,31.0,0.45,8.449666666666667
Emilia-Romagna,604,2016-07-31,2.239333333333333,168.44803666666667,45.03176666666667,0.16,0.16,2.97,78.96666666666665,0.1,28.109166666666667,2.5,13.98,26.622500000000002,32.14,0.81,8.409333333333334
Emilia-Romagna,604,2016-08-31,2.433,293.35169333333334,44.93176666666667,0.19,0.31,15.78,138.36666666666667,0.03,27.74116666666667,2.5,25.07,27.121066666666668,53.37,1.08,8.490333333333334
Emilia-Romagna,604,2016-09-30,1.639,203.8669,43.5588,0.27,0.44,31.46,89.63333333333333,0.05,29.7564,6.0,24.89,22.395666666666667,65.49,0.78,8.316666666666668
Emilia-Romagna,604,2016-10-31,1.1273333333333333,231.26446333333334,44.08083333333334,0.06,0.49,21.89,95.96666666666665,0.0005952590569218108,33.280966666666664,4.0,15.47,18.200433333333333,40.61,0.72,8.217
Emilia-Romagna,604,2016-11-30,0.9493333333333333,293.87256,26.81886666666667,5.41,1.37,45.27,95.36666666666667,0.41,24.377433333333332,1.8,39.02,9.0453,55.51,1.02,8.562666666666667
Emilia-Romagna,604,2016-12-31,1.3173333333333332,304.6023666666667,23.158366666666666,4.68,1.46,62.23,96.26666666666667,0.54,20.774833333333333,3.5,51.67,8.9653,92.79,1.06,8.545333333333334
Emilia-Romagna,604,2017-01-31,0.16166666666666665,313.2487366666667,31.833166666666667,1.12,0.89,26.75,98.06666666666666,0.19,32.972199999999994,3.2,19.55,5.152866666666667,34.14,0.66,8.591999999999999
Emilia-Romagna,604,2017-02-28,1.532,337.93779666666666,26.738166666666668,0.002757963717103679,0.82,,102.66666666666667,0.68,26.879099999999998,3.0,,5.5668,123.22,0.92,8.567666666666666
Emilia-Romagna,604,2017-03-31,2.8226666666666667,380.2320966666667,32.862,0.17,1.13,37.75,132.5666666666667,0.08,28.96976666666667,2.0,7.54,10.974200000000002,72.49,0.81,8.768666666666666
Emilia-Romagna,604,2017-04-30,,317.31150333333335,31.395166666666665,0.14,0.98,23.78,119.89999999999999,0.007931637602720162,24.003233333333338,1.5,3.14,16.2131,64.63,0.77,9.075333333333333
Emilia-Romagna,604,2017-05-31,1.1476666666666666,276.68393,40.032333333333334,0.41,0.41,18.94,115.0,0.09,28.8618,3.5,14.34,19.669633333333334,33.35,0.18,8.621333333333334
Emilia-Romagna,604,2017-06-30,0.6880000000000001,218.97199999999998,48.96193333333333,0.27,0.03,0.07265389324702559,98.66666666666667,0.02,33.8627,6.5,4.88,22.453666666666667,29.39,1.13,8.551333333333334
Emilia-Romagna,604,2017-07-31,4.665333333333334,302.93556666666666,41.131433333333334,0.08,0.31,5.57,137.20000000000002,0.07,26.170366666666666,1.5,4.35,25.272766666666666,46.44,0.52,8.653
Emilia-Romagna,604,2017-08-31,0.24033333333333332,196.57477666666668,54.56656666666667,0.16,0.03,0.009529712791468315,97.23333333333335,0.00117071198489786,33.8982,7.0,1.54,27.92373333333333,26.62,0.36,8.445
Emilia-Romagna,604,2017-09-30,0.4116666666666667,197.92907666666665,53.643766666666664,0.31,0.07,0.01224219193524324,93.60000000000001,0.006755086226182999,35.767133333333334,4.0,2.32,24.57343333333333,16.63,0.38,8.423333333333334
Emilia-Romagna,604,2017-10-31,7.474333333333334,407.94217000000003,39.66043333333334,0.42,0.36,5.7,170.13333333333333,0.04,28.337500000000002,1.5,3.42,20.030133333333335,44.33,0.71,8.845
Emilia-Romagna,604,2017-11-30,0.7176666666666667,261.6666666666667,37.045966666666665,1.56,0.56,25.99,95.13333333333333,0.2,32.18716666666666,,18.44,11.939466666666666,48.71,0.71,8.483333333333334
Emilia-Romagna,604,2017-12-31,0.5020000000000001,286.4583333333333,35.6129,1.0,1.11,15.53,98.13333333333333,0.15,33.5412,,10.67,8.846866666666667,34.32,0.54,8.502
Emilia-Romagna,614,2015-07-31,0.12966666666666668,144.99203451666665,54.47643333333334,0.78,0.07,0.28,90.39999999999999,0.0,34.61313333333333,7.2,2.53,26.860166666666668,10.81,0.16,8.281333333333334
Emilia-Romagna,614,2015-08-31,1.2613333333333332,131.52907126666668,55.036300000000004,0.05,0.04,0.0,81.76666666666667,0.0,35.31406666666667,3.5,1.98,26.4656,19.99,0.44,8.245333333333333
Emilia-Romagna,614,2015-09-30,1.8003333333333333,168.00146261666666,44.96006666666667,1.17,0.36,7.26,91.16666666666667,0.03,32.9448,3.8,5.5,19.5481,26.12,0.55,8.265
Emilia-Romagna,614,2015-10-31,3.5316666666666663,217.61044235,37.862433333333335,0.65,0.51,13.52,107.13333333333333,0.02,30.118,3.8,6.21,15.411066666666668,30.04,0.53,8.345
Emilia-Romagna,614,2015-11-30,4.156666666666667,215.48900571666664,35.97723333333334,1.99,0.5,17.61,104.10000000000001,0.1,28.850733333333334,5.0,7.98,14.872833333333332,32.83,0.52,8.334666666666665
Emilia-Romagna,614,2015-12-31,13.429333333333332,278.3977612666667,32.12363333333334,1.25,1.34,15.73,117.16666666666667,0.0,30.65393333333333,2.8,11.19,7.9883,29.16,0.36,8.548333333333334
Emilia-Romagna,614,2016-01-31,0.6623333333333333,251.89073,39.797,0.87,0.88,7.68,90.36666666666667,0.1,36.71176666666667,5.0,10.24,10.0448,15.94,0.31,8.193333333333333
Emilia-Romagna,614,2016-02-29,3.629,313.76960333333335,34.475699999999996,0.58,0.87,13.48,104.89999999999999,0.05,33.27636666666667,5.5,5.71,7.856866666666666,31.34,0.38,8.429
Emilia-Romagna,614,2016-03-31,7.8,319.70746,32.66546666666667,0.255,1.045,25.145,111.76666666666667,0.18,28.55933333333333,0.5,5.23,11.200833333333334,49.14,1.27,8.466666666666667
Emilia-Romagna,614,2016-04-30,1.1210000000000002,285.12200666666666,39.14926666666667,0.28,0.55,12.48,107.26666666666667,0.03,32.9638,6.5,0.28,13.3577,29.45,0.18,8.4
Emilia-Romagna,614,2016-05-31,1.3856666666666666,285.122,41.44106666666667,0.23,0.27,6.53,112.03333333333335,0.16,33.32293333333333,2.0,4.72,15.393499999999998,26.18,0.54,8.303333333333333
Emilia-Romagna,614,2016-06-30,0.8436666666666666,222.8264366666667,50.239133333333335,0.28,0.09,0.82,99.83333333333333,0.0004009068382560654,35.5779,6.5,5.55,21.566399999999998,15.34,0.14,8.216
Emilia-Romagna,614,2016-07-31,0.7373333333333334,198.13737333333333,51.13196666666666,0.36,0.12,0.05751517721220187,95.66666666666667,0.08,32.13306666666667,4.0,5.42,27.007166666666667,21.88,0.38,8.346333333333334
Emilia-Romagna,614,2016-08-31,1.23,211.2632,52.714933333333335,0.32,0.02,0.43,102.73333333333333,0.003179319958903011,33.182066666666664,4.8,2.85,27.105033333333335,18.05,0.36,8.284
Emilia-Romagna,614,2016-09-30,1.673,219.28453333333334,44.85229999999999,0.71,0.33,10.69,95.0,0.04,31.786666666666665,3.5,8.62,20.947133333333333,41.61,0.59,8.264333333333333
Emilia-Romagna,614,2016-10-31,2.5596666666666668,205.32533,50.1625,0.66,0.11,1.31,92.43333333333334,0.07,35.2032,7.5,1.96,21.948933333333333,22.63,0.38,8.208
Emilia-Romagna,614,2016-11-30,2.5276666666666667,279.18413333333336,26.755266666666667,3.44,1.03,49.17,92.73333333333333,0.32,23.424933333333332,1.8,34.12,10.385,83.32,1.13,8.528333333333334
Emilia-Romagna,614,2016-12-31,1.6923333333333332,291.1640233333333,26.595466666666667,1.78,0.5,17.9,94.83333333333333,0.25,23.96003333333333,3.8,14.59,9.337133333333334,82.08,0.85,8.509
Emilia-Romagna,614,2017-01-31,8.339,300.43543666666665,31.24213333333333,0.49,0.49,17.81,93.93333333333334,0.24,32.141733333333335,0.6,11.3,5.312033333333333,42.56,0.89,8.603
Emilia-Romagna,614,2017-02-28,7.802333333333333,370.33563333333336,31.7495,0.11,0.94,17.32,116.2,0.02,32.7253,2.5,14.6,5.3067,42.28,0.7,8.625666666666666
Emilia-Romagna,614,2017-03-31,0.668,297.83109666666667,37.82703333333333,0.2,0.55,8.9,103.86666666666667,0.04,35.69123333333334,6.0,0.82,9.025366666666667,25.08,0.17,8.62
Emilia-Romagna,614,2017-04-30,2.276666666666667,299.60203,41.74503333333333,0.45,0.33,4.09,116.06666666666666,0.03,34.532333333333334,3.5,0.88,14.322833333333334,30.65,0.31,8.735666666666667
Emilia-Romagna,614,2017-05-31,1.518,214.1800333333333,44.81126666666666,0.34,0.32,7.62,90.0,0.03,33.41283333333333,4.0,6.28,18.807333333333332,17.6,0.06,8.526333333333334
Emilia-Romagna,614,2017-06-30,0.3746666666666667,194.49134,52.307433333333336,0.41,0.05,0.01838398893937793,89.60000000000001,0.03,35.989533333333334,8.5,3.51,23.03793333333333,13.44,0.09,8.457666666666666
Emilia-Romagna,614,2017-07-31,0.164,186.3658,54.561933333333336,0.48,0.04,0.06362667003858696,88.10000000000001,0.02,36.709133333333334,9.5,1.79,24.265800000000002,14.01,0.16,8.391
Emilia-Romagna,614,2017-08-31,0.5573333333333333,193.65793333333332,55.548766666666666,0.14,0.08,0.08974401478336341,95.53333333333335,0.02,34.998666666666665,9.0,2.76,27.366133333333334,30.35,0.27,8.387333333333332
Emilia-Romagna,614,2017-09-30,0.20066666666666666,194.80384,54.11066666666667,1.12,0.09,0.0547510768881864,92.3,0.02,36.08906666666667,5.0,2.39,24.609333333333336,16.55,0.25,8.386666666666667
Emilia-Romagna,614,2017-10-31,14.1985,355.7513633333333,40.13740000000001,0.17,0.27,2.65,147.13333333333333,0.04,29.2072,1.5,0.00268205569750653,19.28833333333333,33.09,0.32,8.852333333333332
Emilia-Romagna,614,2017-11-30,1.648,256.4583333333333,40.10293333333333,0.75,0.47,14.04,95.36666666666667,0.08,34.8834,,9.31,12.235133333333332,30.62,0.38,8.484333333333334
Emilia-Romagna,614,2017-12-31,0.8993333333333333,278.0208333333333,36.1429,1.34,1.49,16.79,95.96666666666665,0.12,33.84276666666667,,12.0,9.1128,36.19,0.4,8.494333333333334
Emilia-Romagna,617,2015-07-31,0.124,143.03378531666667,54.83613333333333,0.61,0.04,0.64,89.16666666666667,0.05,34.928333333333335,12.5,1.48,26.783433333333335,19.9,0.18,8.292666666666667
Emilia-Romagna,617,2015-08-31,0.7376666666666667,133.24253931666667,56.657833333333336,0.55,0.17,0.0,84.10000000000001,0.08,35.9177,3.8,4.37,27.19633333333333,16.69,0.43,8.247333333333332
Emilia-Romagna,617,2015-09-30,3.4623333333333335,185.0545494,45.54963333333333,1.01,0.36,6.88,100.7,0.06,33.43613333333334,3.8,2.52,19.538700000000002,28.09,0.33,8.263
Emilia-Romagna,617,2015-10-31,2.4659999999999997,198.10954406666667,42.0278,0.61,0.5,5.83,101.26666666666667,0.02,32.967999999999996,5.3,2.26,16.43883333333333,20.18,0.38,8.313
Emilia-Romagna,617,2015-11-30,1.1643333333333332,188.56307921666667,42.64763333333334,0.53,0.36,4.37,96.06666666666666,0.04,33.872366666666665,5.8,1.19,16.013433333333335,30.11,0.43,8.284
Emilia-Romagna,617,2015-12-31,5.215,225.5250328666667,35.6381,0.27,0.7,7.98,99.89999999999999,0.0,32.82476666666667,4.5,7.2,9.645666666666665,22.13,0.29,8.313
Emilia-Romagna,617,2016-01-31,0.6953333333333335,242.61933666666664,37.910133333333334,1.33,0.87,7.68,83.8,0.21,36.376933333333334,1.0,10.33,8.439233333333334,15.3,0.29,8.204
Emilia-Romagna,617,2016-02-29,0.6833333333333332,261.6830066666667,37.790533333333336,0.31,0.65,8.99,91.33333333333333,0.03,35.57226666666667,8.8,4.56,9.105166666666667,15.7,0.23,8.360333333333333
Emilia-Romagna,617,2016-03-31,5.640666666666667,333.56250666666665,32.96933333333333,0.62,1.36,33.01,117.16666666666667,0.03,28.73636666666667,1.0,7.41,11.351833333333333,63.76,1.25,8.481
Emilia-Romagna,617,2016-04-30,0.25866666666666666,285.5386633333333,39.0627,0.21,0.54,12.89,106.83333333333333,0.002007912425510495,33.14373333333333,10.5,0.47,13.057466666666665,26.65,0.19,8.396333333333333
Emilia-Romagna,617,2016-05-31,0.438,237.09815666666668,42.96496666666667,0.67,0.2,3.22,95.26666666666667,0.07,33.8628,3.5,2.64,16.3541,22.36,0.47,8.300333333333334
Emilia-Romagna,617,2016-06-30,0.27166666666666667,219.07619666666665,49.7278,0.81,0.06,0.08733125579241649,99.16666666666667,0.03,34.383633333333336,6.5,2.32,22.547366666666665,65.7,0.18,8.336666666666666
Emilia-Romagna,617,2016-07-31,0.35400000000000004,192.09536,53.5402,0.16,0.1,0.09947629966447032,94.83333333333333,0.07,33.064766666666664,6.0,3.13,28.089700000000004,19.03,0.25,8.290999999999999
Emilia-Romagna,617,2016-08-31,0.49,218.55533333333332,54.6532,0.19,0.006677835485239212,0.09709925134536776,106.63333333333333,0.008270288004714774,34.78126666666667,6.0,2.46,26.80473333333333,13.08,0.15,8.226999999999999
Emilia-Romagna,617,2016-09-30,0.4126666666666667,127.92466666666667,46.961333333333336,0.3,0.22,7.35,56.13333333333333,0.04,33.29006666666667,6.0,4.42,21.169833333333333,31.0,0.48,8.270666666666665
Emilia-Romagna,617,2016-10-31,0.4713333333333334,198.86660666666663,47.6915,0.91,0.38,3.61,85.13333333333334,0.04,35.566066666666664,2.0,6.07,19.112233333333332,20.67,0.47,8.197000000000001
Emilia-Romagna,617,2016-11-30,0.633,275.74637666666666,32.92706666666667,1.61,1.1,28.44,95.13333333333333,0.16,29.4658,2.5,22.55,10.368699999999999,32.02,0.45,8.604666666666667
Emilia-Romagna,617,2016-12-31,1.3906666666666665,270.01687999999996,30.397499999999997,2.23,0.91,28.07,92.26666666666667,0.26,26.766833333333334,5.5,22.39,10.655566666666667,56.59,0.62,8.519
Emilia-Romagna,617,2017-01-31,5.949333333333333,305.01906333333335,33.0969,0.23,0.48,15.96,98.33333333333333,0.03,33.27006666666667,1.5,11.02,6.3036,28.29,0.57,8.622333333333334
Emilia-Romagna,617,2017-02-28,6.447,343.0423,32.25133333333333,0.11,0.66,12.06,107.7,0.06,33.48173333333333,3.0,9.43,5.1237,38.45,0.56,8.642666666666667
Emilia-Romagna,617,2017-03-31,0.5916666666666667,286.26794333333333,37.3264,1.42,0.64,12.46,99.39999999999999,0.02,35.21276666666667,3.5,6.22,8.977366666666667,28.71,0.35,8.555666666666667
Emilia-Romagna,617,2017-04-30,0.5446666666666666,292.1015766666667,42.417233333333336,0.27,0.3,1.81,113.16666666666667,0.05,35.36873333333333,6.5,0.41,14.088966666666666,23.91,0.18,8.737666666666668
Emilia-Romagna,617,2017-05-31,1.7113333333333334,262.4122366666667,45.95053333333333,0.58,0.34,3.8,113.86666666666667,0.05,32.83793333333333,3.8,5.49,20.7135,22.88,0.09,8.645000000000001
Emilia-Romagna,617,2017-06-30,0.235,201.4709333333333,52.373400000000004,0.45,0.03,0.09676423967524975,92.23333333333333,0.04,36.50313333333333,11.0,3.38,22.480566666666665,11.98,0.13,8.441
Emilia-Romagna,617,2017-07-31,0.09166666666666667,185.11573666666663,54.78980000000001,0.16,0.03,0.0945466897081027,87.56666666666666,0.04,36.869933333333336,11.0,1.48,24.2805,16.12,0.12,8.4
Emilia-Romagna,617,2017-08-31,0.1443333333333333,191.05359666666666,55.467533333333336,0.02848899237181862,0.04,0.05267578656362899,94.63333333333333,0.02,34.66896666666667,11.5,1.34,27.732066666666668,14.11,0.19,8.414
Emilia-Romagna,617,2017-09-30,0.2826666666666667,219.28453333333334,54.485366666666664,0.21,0.04,0.03979027335705543,104.23333333333333,0.03,36.294000000000004,8.0,0.49,24.704266666666665,23.0,0.25,8.415
Emilia-Romagna,617,2017-10-31,1.5933333333333335,246.2654,48.43136666666666,6.775421206128395e-05,0.11,1.57,107.7,0.02,35.085366666666665,3.5,0.007838633530130782,20.40563333333333,23.13,0.29,8.588666666666667
Emilia-Romagna,617,2017-11-30,0.7473333333333333,245.41666666666666,41.55436666666667,1.08,0.58,11.94,92.7,0.07,35.865,,9.79,12.684366666666667,25.17,0.46,8.485
Emilia-Romagna,617,2017-12-31,0.9486666666666667,279.7916666666667,37.380500000000005,0.27,1.76,15.47,97.86666666666667,0.1,34.80896666666666,,11.49,9.445866666666667,29.41,0.13,8.497333333333334
Friuli-Venezia-Giulia,ITA06SMLG1,2015-07-31,0.9859820061086347,166.88961223755553,57.264542222222225,1.786,0.086,1.429,107.80433333333333,0.022,35.057473333333334,3.5,0.0,28.90461777777777,,,8.3008
Friuli-Venezia-Giulia,ITA06SMLG1,2015-09-30,0.3526666666666667,167.38135037,52.40833333333333,1.249,0.03,3.484,97.973,0.104,36.431999999999995,6.5,5.801,22.598333333333333,11.735,0.063,8.262666666666666
Friuli-Venezia-Giulia,ITA06SMLG1,2015-11-30,0.8410000000000001,161.40869031,43.51333333333334,0.372,1.665,4.615,79.504,0.114,37.124,2.2,8.612,13.33,11.204,0.053,8.199
Friuli-Venezia-Giulia,ITA06SMLG1,2016-01-31,1.24,280.2258233333334,35.32866666666666,0.758,0.594,4.067,95.33999999999999,0.036,36.57666666666667,3.0,5.374,8.064666666666668,15.183,0.132,8.25
Friuli-Venezia-Giulia,ITA06SMLG1,2016-03-31,0.241,278.05904000000004,40.833,0.225,0.124,5.556,101.48200000000001,0.01,37.095333333333336,6.0,5.196,10.710333333333333,10.956,0.059,8.224333333333334
Friuli-Venezia-Giulia,ITA06SMLG1,2016-05-31,0.37666666666666665,259.18287000000004,44.178333333333335,0.512,0.04890071286297543,5.316,105.48966666666666,0.01,34.552,4.5,6.441,16.795,19.391,0.057,8.239666666666666
Friuli-Venezia-Giulia,ITA06SMLG1,2016-07-31,0.9269999999999999,230.08729666666667,51.57833333333334,0.62,0.18,8.69,108.72166666666665,0.03,33.72833333333333,3.0,21.0,25.231333333333335,30.6,0.12,8.217333333333334
Friuli-Venezia-Giulia,ITA06SMLG1,2016-09-30,0.759,231.80613333333335,54.71266666666667,0.55,0.05324967328442538,3.52,109.767,0.001812892737164623,36.75533333333333,4.5,5.23,24.348333333333333,14.07,0.09,8.201
Friuli-Venezia-Giulia,ITA06SMLG1,2016-11-30,2.053,302.03973666666667,26.51733333333333,1.19,0.49,63.63,106.432,0.08,26.7975,1.5,,13.840333333333334,66.19,0.1,8.154666666666666
Friuli-Venezia-Giulia,ITA06SMLG1,2017-01-31,0.5466666666666667,307.6234,38.40333333333333,0.48,0.72,6.05,105.81666666666666,0.04,37.43,6.0,10.11,7.95,13.6,0.07,8.24
Friuli-Venezia-Giulia,ITA06SMLG1,2017-03-31,0.8029999999999999,299.36244,38.71233333333333,1.686,0.298,10.297,105.57600000000001,0.012,36.23166666666667,1.1,3.879,9.411666666666667,16.61,0.034,8.246333333333334
Friuli-Venezia-Giulia,ITA06SMLG1,2017-05-31,0.8276666666666667,251.00527,38.6,5.311,1.018,27.195,97.86833333333334,0.445,30.418666666666667,2.0,23.452,15.880666666666665,68.171,0.656,8.231
Friuli-Venezia-Giulia,ITA06SMLG1,2017-07-31,0.9086666666666666,217.59693666666666,50.54333333333333,1.379,0.02728965447876019,4.583,102.43433333333333,0.06,32.93666666666667,3.0,5.445,25.27433333333333,18.94,0.101,8.380666666666668
Friuli-Venezia-Giulia,ITA06SMLG1,2017-09-30,0.6623333333333333,228.09373333333335,47.800333333333334,1.789,0.099,11.516,100.14366666666666,0.432,34.15166666666667,,11.744,20.926666666666666,15.142,3.496,8.248666666666667
Friuli-Venezia-Giulia,ITA06SMLG1,2017-11-30,0.7479999999999999,266.125,42.748,2.025,0.236,7.045,101.229,0.027,37.00333333333333,,8.327,12.703333333333333,13.821,0.04,8.246
Friuli-Venezia-Giulia,ITA06SMLG2,2015-07-31,0.39375427889700204,159.26386347788886,58.19121777777777,1.529,0.07,0.893,103.856088888889,0.01,35.333117777777765,7.0,0.0,29.395526666666665,,,8.32251111111111
Friuli-Venezia-Giulia,ITA06SMLG2,2015-09-30,0.20633333333333334,166.38590702666667,52.68933333333333,0.772,0.0,1.505,97.60533333333335,0.032,36.591,10.5,4.342,22.670666666666666,10.061,0.057,8.262666666666666
Friuli-Venezia-Giulia,ITA06SMLG2,2015-11-30,0.5086666666666667,164.23999227833335,44.76933333333333,0.326,0.528,3.1,82.68033333333334,0.037,37.333333333333336,5.0,6.94,14.335,11.281,0.057,8.217666666666668
Friuli-Venezia-Giulia,ITA06SMLG2,2016-01-31,1.3099999999999998,278.7674366666667,36.03133333333333,1.007,0.596,3.784,97.42,0.035,38.18233333333333,3.0,5.409,9.054666666666668,13.893,0.131,8.246666666666668
